Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Quantity,Discount,Base_Margin,Discount_Amount,Revenue,Profit
6114,CA-2017-124590,2017-11-12,2017-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134.0,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074,2017,2017-11,2,0.05,0.15,76.8537,1460.2203,219.033045
6115,CA-2017-124590,2017-11-12,2017-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134.0,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372,2017,2017-11,4,0.29,0.15,130.31788,319.05412,47.858118
6116,CA-2017-133802,2017-03-14,2017-03-20,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Redwood City,California,94061.0,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,2017,2017-03,11,0.41,0.25,17.18064,24.723360000000003,6.180840000000001
6117,US-2017-113677,2017-11-13,2017-11-19,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011.0,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,2017,2017-11,1,0.06,0.2,136.7976,2143.1624,428.63248000000004
6118,US-2017-113677,2017-11-13,2017-11-19,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011.0,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,2017,2017-11,8,0.18,0.25,2.6891999999999996,12.2508,3.0627
6119,CA-2018-143378,2018-09-19,2018-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477.0,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,2018,2018-09,5,0.03,0.2,5.7592799999999995,186.21672,37.243344
6120,CA-2018-143378,2018-09-19,2018-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477.0,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,2018,2018-09,4,0.38,0.25,9.05616,14.77584,3.69396
6121,CA-2018-143378,2018-09-19,2018-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477.0,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,2018,2018-09,4,0.07,0.15,28.645120000000002,380.57088,57.085632
6122,CA-2018-143378,2018-09-19,2018-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477.0,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588,2018,2018-09,4,0.09,0.15,6.532919999999999,66.05507999999999,9.908261999999999
6123,CA-2018-152660,2018-12-04,2018-12-09,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2018,2018-12,5,0.3,0.25,18.470399999999998,43.0976,10.7744
6124,CA-2016-142139,2016-08-31,2016-09-05,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Bedford,Texas,76021.0,Central,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",20.96,2016,2016-08,4,0.24,0.25,5.0304,15.9296,3.9824
6125,CA-2018-145772,2018-06-03,2018-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,2018,2018-06,1,0.03,0.2,1.3425,43.4075,8.6815
6126,CA-2018-145772,2018-06-03,2018-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,11.96,2018,2018-06,7,0.37,0.25,4.4252,7.534800000000001,1.8837000000000002
6127,CA-2018-145772,2018-06-03,2018-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036.0,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3.912,2018,2018-06,11,0.31,0.25,1.21272,2.69928,0.67482
6128,CA-2017-124100,2017-03-31,2017-04-06,Standard Class,EH-13990,Erica Hackney,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996,2017,2017-03,1,0.23,0.15,75.43908,252.55692,37.883537999999994
6129,US-2015-158400,2015-10-25,2015-10-28,First Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94109.0,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408,2015,2015-10,3,0.1,0.25,4.9408,44.4672,11.1168
6130,CA-2018-162033,2018-03-26,2018-04-02,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464.0,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,2018,2018-03,1,0.28,0.2,14.910000000000002,38.339999999999996,7.667999999999999
6131,CA-2018-162033,2018-03-26,2018-04-02,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464.0,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2018,2018-03,1,0.47,0.25,1.7671999999999999,1.9928,0.4982
6132,CA-2015-163447,2015-12-27,2015-12-31,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,New York City,New York,10011.0,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.214,2015,2015-12,2,0.12,0.15,92.06568,675.14832,101.272248
6133,CA-2018-145737,2018-09-15,2018-09-20,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Lebanon,Tennessee,37087.0,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,163.96,2018,2018-09,1,0.44,0.25,72.14240000000001,91.8176,22.9544
6134,CA-2017-148096,2017-08-16,2017-08-19,First Class,AO-10810,Anthony O'Donnell,Corporate,United States,Los Angeles,California,90045.0,West,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2017,2017-08,2,0.29,0.15,46.7712,114.50880000000001,17.17632
6135,CA-2017-146766,2017-11-04,2017-11-04,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,91911.0,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,2017,2017-11,4,0.02,0.25,3.8560000000000003,188.94400000000002,47.236000000000004
6136,CA-2016-105613,2016-10-18,2016-10-22,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Mcallen,Texas,78501.0,Central,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",27.696,2016,2016-10,3,0.28,0.2,7.754880000000001,19.94112,3.9882240000000007
6137,CA-2016-105613,2016-10-18,2016-10-22,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Mcallen,Texas,78501.0,Central,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,73.164,2016,2016-10,1,0.36,0.25,26.33904,46.824960000000004,11.706240000000001
6138,US-2017-142251,2017-10-31,2017-11-04,Second Class,FO-14305,Frank Olsen,Consumer,United States,Hollywood,Florida,33021.0,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,32.064,2017,2017-10,8,0.28,0.25,8.977920000000001,23.08608,5.77152
6139,CA-2015-131247,2015-03-30,2015-04-04,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2015,2015-03,1,0.14,0.15,28.79324,176.87276,26.530914
6140,US-2016-113593,2016-04-18,2016-04-20,First Class,NC-18415,Nathan Cano,Consumer,United States,Santa Maria,California,93454.0,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,115.44,2016,2016-04,5,0.3,0.25,34.632,80.80799999999999,20.201999999999998
6141,CA-2018-121083,2018-07-09,2018-07-15,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,6040.0,East,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,274.8,2018,2018-07,12,0.41,0.25,112.66799999999999,162.132,40.533
6142,CA-2018-121083,2018-07-09,2018-07-15,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,6040.0,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,2018,2018-07,2,0.31,0.25,60.648399999999995,134.9916,33.7479
6143,CA-2018-121083,2018-07-09,2018-07-15,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,6040.0,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2018,2018-07,5,0.32,0.2,82.5536,175.4264,35.085280000000004
6144,CA-2018-121083,2018-07-09,2018-07-15,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,6040.0,East,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,119.04,2018,2018-07,2,0.44,0.25,52.3776,66.6624,16.6656
6145,CA-2018-151190,2018-06-27,2018-07-01,Standard Class,GT-14710,Greg Tran,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",20.07,2018,2018-06,8,0.5,0.25,10.035,10.035,2.50875
6146,CA-2015-133543,2015-12-22,2015-12-26,Standard Class,KM-16660,Khloe Miller,Consumer,United States,San Jose,California,95123.0,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,2015,2015-12,9,0.48,0.25,5.6448,6.1152,1.5288
6147,CA-2018-105130,2018-11-21,2018-11-25,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,2018,2018-11,9,0.48,0.25,5.6448,6.1152,1.5288
6148,CA-2018-105130,2018-11-21,2018-11-25,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,40.736,2018,2018-11,6,0.35,0.25,14.257599999999998,26.4784,6.6196
6149,CA-2017-161928,2017-06-27,2017-06-29,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109.0,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2017,2017-06,3,0.08,0.2,16.12672,185.45728,37.091456
6150,CA-2018-101322,2018-12-28,2018-12-31,First Class,JG-15310,Jason Gross,Corporate,United States,Long Beach,California,90805.0,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,340.704,2018,2018-12,3,0.14,0.15,47.69856000000001,293.00544,43.950816
6151,US-2017-106600,2017-04-08,2017-04-11,First Class,RM-19375,Raymond Messe,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",354.9,2017,2017-04,2,0.07,0.15,24.843,330.05699999999996,49.50854999999999
6152,CA-2015-111871,2015-03-18,2015-03-21,Second Class,EK-13795,Eileen Kiefer,Home Office,United States,San Francisco,California,94110.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,2015,2015-03,3,0.08,0.15,95.8664,1102.4636,165.36954
6153,CA-2018-139437,2018-07-03,2018-07-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90004.0,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,2018,2018-07,1,0.03,0.25,2.6376,85.2824,21.3206
6154,CA-2018-151484,2018-04-20,2018-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2018,2018-04,2,0.1,0.15,5.1968000000000005,46.7712,7.01568
6155,CA-2018-151484,2018-04-20,2018-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",51.336,2018,2018-04,3,0.27,0.25,13.86072,37.47528,9.36882
6156,CA-2018-151484,2018-04-20,2018-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,332.704,2018,2018-04,10,0.08,0.25,26.61632,306.08768,76.52192
6157,CA-2018-151484,2018-04-20,2018-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",42.408,2018,2018-04,4,0.17,0.15,7.209360000000001,35.19864,5.279795999999999
6158,CA-2017-104150,2017-08-03,2017-08-05,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.54,2017,2017-08,10,0.12,0.25,9.7848,71.7552,17.9388
6159,CA-2017-104150,2017-08-03,2017-08-05,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167.28,2017,2017-08,6,0.17,0.2,28.437600000000003,138.8424,27.76848
6160,CA-2017-161025,2017-12-03,2017-12-09,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,2017,2017-12,1,0.46,0.25,355.4328,417.24719999999996,104.31179999999999
6161,CA-2015-103989,2015-03-19,2015-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.976,2015,2015-03,5,0.29,0.2,93.95303999999999,230.02296,46.004592
6162,CA-2015-103989,2015-03-19,2015-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,11.808,2015,2015-03,10,0.34,0.25,4.0147200000000005,7.793279999999999,1.9483199999999998
6163,CA-2015-103989,2015-03-19,2015-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,2015,2015-03,3,0.05,0.25,1.308,24.852,6.213
6164,CA-2015-103989,2015-03-19,2015-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,2015,2015-03,5,0.35,0.25,11.7495,21.820500000000003,5.455125000000001
6165,CA-2015-103989,2015-03-19,2015-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.992,2015,2015-03,2,0.09,0.15,0.44927999999999996,4.54272,0.681408
6166,CA-2015-103989,2015-03-19,2015-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,20.016,2015,2015-03,4,0.2,0.15,4.0032,16.0128,2.4019199999999996
6167,CA-2015-103989,2015-03-19,2015-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801.0,South,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,2015,2015-03,6,0.22,0.2,37.4528,132.7872,26.557440000000003
6168,CA-2016-142433,2016-04-20,2016-04-25,Standard Class,ES-14020,Erica Smith,Consumer,United States,Houston,Texas,77036.0,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,117.456,2016,2016-04,10,0.47,0.25,55.204319999999996,62.25168000000001,15.562920000000002
6169,CA-2016-132815,2016-09-19,2016-09-22,Second Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90008.0,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,22.96,2016,2016-09,7,0.14,0.25,3.2144000000000004,19.7456,4.9364
6170,CA-2015-101266,2015-08-27,2015-08-30,Second Class,MM-17920,Michael Moore,Consumer,United States,Springfield,Virginia,22153.0,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2015,2015-08,8,0.28,0.25,3.7408,9.6192,2.4048
6171,CA-2017-141523,2017-12-19,2017-12-24,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,10035.0,East,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248,2017,2017-12,9,0.45,0.25,15.4116,18.836399999999998,4.709099999999999
6172,CA-2017-141523,2017-12-19,2017-12-24,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.52,2017,2017-12,3,0.46,0.25,1.6192,1.9008,0.4752
6173,US-2015-106299,2015-08-02,2015-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807.0,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7,2015,2015-08,1,0.27,0.25,7.2090000000000005,19.491,4.87275
6174,US-2015-106299,2015-08-02,2015-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807.0,Central,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,21.2,2015,2015-08,2,0.23,0.2,4.876,16.323999999999998,3.2647999999999997
6175,US-2015-106299,2015-08-02,2015-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807.0,Central,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,2015,2015-08,3,0.32,0.25,268.2816,570.0984,142.5246
6176,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1690.04,2016,2016-09,1,0.1,0.15,169.00400000000002,1521.036,228.15540000000001
6177,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,85.96,2016,2016-09,7,0.41,0.25,35.243599999999994,50.7164,12.6791
6178,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",121.96,2016,2016-09,12,0.45,0.25,54.882,67.078,16.7695
6179,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,23.92,2016,2016-09,9,0.06,0.25,1.4352,22.4848,5.6212
6180,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,63.96,2016,2016-09,2,0.06,0.25,3.8376,60.1224,15.0306
6181,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,TEC-PH-10000369,Technology,Phones,HTC One Mini,629.95,2016,2016-09,4,0.12,0.2,75.59400000000001,554.356,110.8712
6182,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,2016,2016-09,2,0.32,0.2,36.3936,77.3364,15.46728
6183,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",14.6,2016,2016-09,3,0.34,0.25,4.964,9.636,2.409
6184,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",887.84,2016,2016-09,12,0.17,0.25,150.93280000000001,736.9072,184.2268
6185,CA-2017-143609,2017-12-11,2017-12-13,First Class,DB-13270,Deborah Brumfield,Home Office,United States,Portland,Oregon,97206.0,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,2017,2017-12,2,0.01,0.15,4.0392,399.8808,59.98212
